Project ID,Category,Quantity,Cost price,Sales price
PR210194,PAIDSER-TOLL,1.0,92.0,92.0
PR210194,PAIDSER-OTH,1.0,13.5,13.5
PR210194,PAIDSER-SUBS,3.0,50.65,175.0
PR210194,PAIDSER-HOTEL,1.0,196.68,0.0
PR210195,PAIDSER-FLIGHT,1.0,813.97,813.97
PR210195,PAIDSER-FREIGHT,1.0,71.86,71.86
PR210195,PAIDSER-CARHIRE,1.0,413.44,413.44
PR210195,PAIDSER-TOLL,1.0,120.36,120.36
PR210195,PAIDSER-MILEAGE,193.0,0.46,0.75
PR210195,PAIDSER-OTH,1.0,56.48,56.48
PR210195,PAIDSER-ALLOW,5.0,65.32,175.0
PR210195,PAIDSER-HOTEL,1.0,510.75,0.0
PR210157,WAR-MILEAGE,153.0,0.46,0.35
PR210157,WAR-SUBS,1.0,5.9,4.43
PR210196,PAIDSER-FLIGHT,1.0,943.98,943.98
PR210196,PAIDSER-CARHIRE,1.0,423.5,423.5
PR210196,PAIDSER-TOLL,1.0,64.13,64.13
PR210196,PAIDSER-MILEAGE,48.0,0.36,0.75
PR210196,PAIDSER-ALLOW,4.0,52.11,175.0
PR210196,PAIDSER-HOTEL,1.0,295.2,0.0
PR210203,PAIDSER-MILEAGE,1241.0,0.46,0.0
PR210203,PAIDSER-SUBS,1.0,419.75,0.0
PR210203,PAIDSER-HOTEL,1.0,345.0,0.0
PR210204,PAIDSER-MILEAGE,483.0,0.46,0.75
PR210204,PAIDSER-ALLOW,1.0,28.54,28.54
PR190167,PAIDSER-FLIGHT,1.0,523.38,523.38
PR190167,PAIDSER-FREIGHT,1.0,80.0,80.0
PR190167,PAIDSER-CARHIRE,1.0,158.4,158.4
PR190167,PAIDSER-OTH,1.0,29.62,29.62
PR190167,PAIDSER-TOLL,1.0,123.0,123.0
PR190167,PAIDSER-SUBS,4.0,63.4,175.0
PR190167,PAIDSER-HOTEL,1.0,299.6,0.0
PR190081,PAIDSER-MILEAGE,1347.0,0.46,0.75
PR190081,PAIDSER-SUBS,3.0,87.71,175.0
PR190081,PAIDSER-HOTEL,1.0,160.0,0.0
PR210205,MAIN-FLIGHT,1.0,445.18,0.0
PR210205,MAIN-OTH,1.0,107.1,0.0
PR210205,MAIN-ALLOW,1.0,340.95,0.0
PR210205,MAIN-HOTEL,1.0,374.49,0.0
PR210074,PAIDSER-FLIGHT,1.0,468.62,468.62
PR210074,PAIDSER-CARHIRE,1.0,180.0,180.0
PR210074,PAIDSER-TOLL,1.0,197.65,197.65
PR210074,PAIDSER-MILEAGE,209.0,0.46,0.46
PR210074,PAIDSER-OTH,1.0,59.91,59.91
PR210074,PAIDSER-ALLOW,1.0,392.64,392.64
PR210074,PAIDSER-HOTEL,1.0,360.59,360.59
PR210074,PAIDSER-ALLOW,-1.0,601.08,0.0
PR210074,PAIDSER-CARHIRE,-1.0,603.5,0.0
PR210074,PAIDSER-FLIGHT,-1.0,1412.6,0.0
PR210074,PAIDSER-HOTEL,-1.0,655.79,0.0
PR210074,PAIDSER-MILEAGE,-257.0,0.46,0.0
PR210074,PAIDSER-TOLL,-1.0,261.78,0.0
PR210206,PAIDSER-FLIGHT,1.0,468.62,468.62
PR210206,PAIDSER-CARHIRE,1.0,180.0,180.0
PR210206,PAIDSER-TOLL,1.0,197.65,197.65
PR210206,PAIDSER-MILEAGE,209.0,0.46,0.46
PR210206,PAIDSER-OTH,1.0,59.91,59.91
PR210206,PAIDSER-ALLOW,1.0,392.64,392.64
PR210206,PAIDSER-HOTEL,1.0,360.59,360.59
PR210207,PAIDSER-FLIGHT,1.0,1016.11,863.53
PR210207,PAIDSER-CARHIRE,1.0,374.19,374.19
PR210207,PAIDSER-MILEAGE,105.0,0.46,0.75
PR210207,PAIDSER-TOLL,1.0,133.24,133.24
PR210207,PAIDSER-OTH,1.0,27.32,0.0
PR210207,PAIDSER-ALLOW,3.0,53.38,175.0
PR210207,PAIDSER-HOTEL,1.0,218.39,0.0
PR210090,WAR-MILEAGE,145.0,0.46,0.35
PR210090,WAR-SUBS,1.0,19.47,14.6
PR210208,PAIDSER-TOLL,1.0,28.7,28.7
PR210208,PAIDSER-MILEAGE,1267.0,0.46,0.75
PR210208,PAIDSER-SUBS,2.0,97.75,175.0
PR210208,PAIDSER-HOTEL,1.0,199.83,0.0
PR210029,WAR-TOLL,1.0,6.0,4.5
PR210029,WAR-MILEAGE,839.0,0.46,0.35
PR210029,WAR-OTH,1.0,7.99,5.99
PR210029,WAR-SUBS,1.0,424.97,318.72
PR210029,WAR-HOTEL,1.0,312.0,234.0
PR210209,WAR-MILEAGE,594.0,0.46,0.35
PR210209,WAR-SUBS,1.0,178.35,133.76
PR210209,WAR-HOTEL,1.0,124.25,93.19
PR210157,WAR-SUBS,1.0,43.88,32.91
PR210157,WAR-HOTEL,1.0,104.25,78.19
PR210157,WAR-MILEAGE,1094.0,0.46,0.35
PR210157,WAR-SUBS,1.0,244.71,183.54
PR210157,WAR-HOTEL,1.0,120.64,90.48
PR210210,PAIDSER-FLIGHT,1.0,808.33,808.33
PR210210,PAIDSER-FREIGHT,1.0,80.0,80.0
PR210210,PAIDSER-TOLL,1.0,92.0,92.0
PR210210,PAIDSER-MILEAGE,125.0,0.46,0.75
PR210210,PAIDSER-SUBS,1.0,69.04,69.04
PR210211,PAIDSER-MILEAGE,805.0,0.46,0.75
PR210211,PAIDSER-SUBS,2.0,109.12,175.0
PR210211,PAIDSER-HOTEL,1.0,162.0,0.0
PR210211,PAIDSER-MILEAGE,805.0,0.01,0.75
PR210211,PAIDSER-SUBS,2.0,0.01,175.0
PR210212,PAIDSER-MILEAGE,257.0,0.46,0.75
PR210212,PAIDSER-SUBS,1.0,123.48,175.0
PR210212,PAIDSER-HOTEL,1.0,78.0,0.0
PR210212,PAIDSER-MILEAGE,224.0,0.46,0.75
PR210212,PAIDSER-SUBS,1.0,12.41,175.0
PR210212,PAIDSER-HOTEL,1.0,78.0,0.0
PR210213,INST-FLIGHT,1.0,6376.97,0.0
PR210213,INST-TOLL,1.0,173.16,0.0
PR210213,INST-OTH,1.0,338.44,0.0
PR210213,INST-ALLOW,1.0,998.88,0.0
PR210213,INST-HOTEL,1.0,1800.72,0.0
PR210216,PAIDSER-MILEAGE,399.0,0.46,0.75
PR210216,PAIDSER-ALLOW,1.0,26.91,26.91
PR190105,PAIDSER-MILEAGE,897.0,0.46,0.75
PR190105,PAIDSER-SUBS,2.0,134.01,175.0
PR190105,PAIDSER-MILEAGE,32.0,0.46,0.75
PR190105,PAIDSER-SUBS,1.0,151.0,175.0
PR190105,PAIDSER-MILEAGE,32.0,0.46,0.75
PR190105,PAIDSER-SUBS,1.0,151.0,175.0
PR190105,PAIDSER-MILEAGE,914.0,0.46,0.75
PR190105,PAIDSER-SUBS,2.0,146.47,175.0
PR190105,PAIDSER-HOTEL,1.0,425.92,0.0
PR190082,PAIDSER-MILEAGE,199.0,0.46,0.75
PR190082,PAIDSER-SUBS,2.0,34.4,175.0
PR190082,PAIDSER-HOTEL,1.0,144.05,0.0
PR210226,PAIDSER-MILEAGE,1620.0,0.46,0.75
PR210226,PAIDSER-SUBS,7.0,92.33,175.0
PR210226,PAIDSER-HOTEL,1.0,618.7,0.0
PR190184,PAIDSER-FLIGHT,1.0,600.0,600.0
PR190184,PAIDSER-SUBS,3.0,202.07,175.0
PR190184,PAIDSER-HOTEL,1.0,375.0,0.0
PR210227,MAIN-TOLL,1.0,97.48,0.0
PR210227,MAIN-MILEAGE,2053.0,0.46,0.0
PR210227,MAIN-OTH,1.0,638.36,0.0
PR210227,MAIN-ALLOW,1.0,459.92,0.0
PR210227,MAIN-HOTEL,1.0,427.89,0.0
PR210228,PAIDSER-FLIGHT,1.0,1217.27,450.0
PR210228,PAIDSER-FREIGHT,1.0,60.65,60.65
PR210228,PAIDSER-OTH,1.0,196.21,196.21
PR210228,PAIDSER-ALLOW,5.0,46.54,175.0
PR210228,PAIDSER-HOTEL,1.0,426.24,0.0
PR210219,WAR-FLIGHT,1.0,320.95,240.71
PR210219,WAR-CARHIRE,1.0,492.0,369.48
PR210219,WAR-TOLL,1.0,138.4,103.8
PR210219,WAR-MILEAGE,16.0,0.46,0.35
PR210219,WAR-SUBS,1.0,276.0,207.0
PR210219,WAR-HOTEL,1.0,711.89,533.92
PR210228,PAIDSER-FLIGHT,-1.0,450.0,0.0
PR210228,PAIDSER-FREIGHT,-1.0,60.65,0.0
PR210228,PAIDSER-OTH,-1.0,196.21,0.0
PR210228,PAIDSER-ALLOW,-5.0,46.54,0.0
PR210228,PAIDSER-FLIGHT,1.0,450.0,450.0
PR210228,PAIDSER-FREIGHT,1.0,60.65,60.65
PR210228,PAIDSER-CARHIRE,1.0,483.12,483.12
PR210228,PAIDSER-OTH,1.0,196.21,196.21
PR210228,PAIDSER-ALLOW,4.0,58.17,175.0
PR210157,WAR-TOLL,1.0,9.36,7.02
PR210157,WAR-MILEAGE,692.0,0.46,0.35
PR210157,WAR-OTH,1.0,9.95,7.46
PR210157,WAR-SUBS,1.0,96.77,72.58
PR210157,WAR-MILEAGE,628.0,0.46,0.35
PR210157,WAR-OTH,1.0,35.1,26.33
PR210157,WAR-SUBS,1.0,129.4,97.05
PR210157,WAR-HOTEL,1.0,93.72,70.29
PR190211,MAIN-FLIGHT,1.0,514.4,0.0
PR190211,MAIN-CARHIRE,1.0,269.93,0.0
PR190211,MAIN-TOLL,1.0,49.3,0.0
PR190211,MAIN-OTH,1.0,118.39,0.0
PR190211,MAIN-ALLOW,1.0,238.32,0.0
PR190211,MAIN-HOTEL,1.0,479.25,0.0
PR210229,PAIDSER-FLIGHT,1.0,404.8,404.8
PR210229,PAIDSER-FREIGHT,1.0,78.98,78.98
PR210229,PAIDSER-CARHIRE,1.0,178.94,178.94
PR210229,PAIDSER-TOLL,1.0,106.35,106.35
PR210229,PAIDSER-MILEAGE,105.0,0.46,0.75
PR210229,PAIDSER-ALLOW,2.0,80.86,175.0
PR210229,PAIDSER-HOTEL,1.0,255.57,0.0
PR190105,PAIDSER-FLIGHT,1.0,404.8,404.8
PR190105,PAIDSER-FREIGHT,1.0,93.72,93.72
PR190105,PAIDSER-CARHIRE,1.0,178.94,178.94
PR190105,PAIDSER-TOLL,1.0,21.87,21.87
PR190105,PAIDSER-MILEAGE,105.0,0.46,0.75
PR190105,PAIDSER-ALLOW,3.0,63.6,0.0
PR190105,PAIDSER-HOTEL,1.0,301.21,0.0
PR210230,PAIDSER-FLIGHT,1.0,901.67,856.67
PR210230,PAIDSER-CARHIRE,1.0,138.75,138.75
PR210230,PAIDSER-TOLL,1.0,55.47,55.47
PR210230,PAIDSER-MILEAGE,106.0,0.46,0.75
PR210230,PAIDSER-OTH,1.0,70.23,70.23
PR210230,PAIDSER-SUBS,2.0,91.84,175.0
PR210230,PAIDSER-HOTEL,1.0,135.3,0.0
PR210192,WAR-MILEAGE,522.0,0.46,0.35
PR210192,WAR-SUBS,1.0,226.92,170.19
PR210192,WAR-HOTEL,1.0,97.5,73.13
PR210157,WAR-MILEAGE,225.0,0.46,0.35
PR210157,WAR-OTH,1.0,50.31,37.73
PR210157,WAR-SUBS,1.0,36.91,20.18
PR210157,WAR-TOLL,1.0,9.36,7.02
PR210157,WAR-MILEAGE,628.0,0.46,0.35
PR210157,WAR-SUBS,1.0,171.83,128.95
PR210157,WAR-HOTEL,1.0,252.83,189.62
PR210157,WAR-MILEAGE,145.0,0.46,0.35
PR210157,WAR-SUBS,1.0,5.85,4.39
PR210157,WAR-MILEAGE,257.0,0.46,0.35
PR210157,WAR-OTH,1.0,13.43,10.07
PR210157,WAR-SUBS,1.0,42.82,32.12
PR210231,INST-FLIGHT,1.0,733.99,0.0
PR210231,INST-CARHIRE,1.0,1000.0,0.0
PR210231,INST-OTH,1.0,84.0,0.0
PR210231,INST-MILEAGE,8.0,0.46,0.0
PR210231,INST-SUBS,1.0,394.68,0.0
PR210231,INST-OTH,1.0,96.18,0.0
PR210231,INST-SUBS,1.0,137.94,0.0
PR210231,INST-HOTEL,1.0,569.67,0.0
PR210233,PAIDSER-MILEAGE,726.0,0.46,0.75
PR210233,PAIDSER-SUBS,2.0,107.8,175.0
PR210233,PAIDSER-HOTEL,1.0,184.2,0.0
PR210233,PAIDSER-MILEAGE,1045.0,0.46,0.75
PR210233,PAIDSER-SUBS,2.0,91.39,175.0
PR210233,PAIDSER-HOTEL,1.0,209.0,0.0
PR210234,PAIDSER-MILEAGE,806.0,0.46,0.75
PR210234,PAIDSER-SUBS,1.0,136.71,175.0
PR210234,PAIDSER-HOTEL,1.0,78.0,0.0
PR210236,PAIDSER-MILEAGE,1425.0,0.46,0.75
PR210236,PAIDSER-SUBS,4.0,80.97,175.0
PR210236,PAIDSER-HOTEL,1.0,270.0,0.0
PR210237,PAIDSER-FLIGHT,1.0,778.54,778.54
PR210237,PAIDSER-CARHIRE,1.0,357.19,357.19
PR210237,PAIDSER-TOLL,1.0,177.71,177.71
PR210237,PAIDSER-MILEAGE,209.0,0.46,0.75
PR210237,PAIDSER-OTH,1.0,10.51,10.51
PR210237,PAIDSER-ALLOW,4.0,82.98,175.0
PR210237,PAIDSER-HOTEL,1.0,445.6,0.0
PR210238,WAR-MILEAGE,4299.0,0.46,0.35
PR210238,WAR-SUBS,1.0,490.0,367.5
PR210057,PAIDSER-MILEAGE,312.0,0.46,0.75
PR210057,PAIDSER-SUBS,1.0,18.2,18.2
PR200149,PAIDSER-MILEAGE,357.0,0.46,0.75
PR200149,PAIDSER-SUBS,1.0,36.2,36.2
PR210226,PAIDSER-MILEAGE,700.0,0.46,0.75
PR210226,PAIDSER-SUBS,1.0,160.72,175.0
PR210226,PAIDSER-HOTEL,1.0,85.0,0.0
PR200092,PAIDSER-FLIGHT,1.0,1091.45,0.0
PR200092,PAIDSER-CARHIRE,1.0,144.86,0.0
PR200092,PAIDSER-TOLL,1.0,83.5,0.0
PR200092,PAIDSER-MILEAGE,106.0,0.46,0.0
PR200092,PAIDSER-SUBS,3.0,79.26,0.0
PR200092,PAIDSER-HOTEL,1.0,230.0,0.0
PR210239,PAIDSER-MILEAGE,314.0,0.46,0.75
PR210239,PAIDSER-ALLOW,1.0,29.0,29.0
PR210240,PAIDSER-MILEAGE,1545.0,0.46,0.75
PR210240,PAIDSER-SUBS,2.0,93.1,175.0
PR210240,PAIDSER-HOTEL,1.0,237.76,0.0
PR210240,PAIDSER-TOLL,1.0,29.0,29.0
PR210240,PAIDSER-MILEAGE,1766.0,0.46,0.0
PR210240,PAIDSER-SUBS,3.0,79.87,175.0
PR210240,PAIDSER-HOTEL,1.0,196.02,0.0
PR210241,TRN-FLIGHT,1.0,498.66,0.0
PR210241,TRN-OTH,1.0,174.3,0.0
PR210241,TRN-SUBS,1.0,373.88,0.0
PR210241,TRN-HOTEL,1.0,331.57,0.0
PR190082,PAIDSER-MILEAGE,304.0,0.46,0.75
PR190082,PAIDSER-SUBS,1.0,12.2,12.2
PR210228,PAIDSER-FLIGHT,1.0,1755.75,1755.51
PR210228,PAIDSER-CARHIRE,1.0,660.03,660.03
PR210228,PAIDSER-MILEAGE,419.0,0.46,0.75
PR210228,PAIDSER-TOLL,1.0,302.75,302.75
PR210228,PAIDSER-OTH,1.0,127.49,127.49
PR210228,PAIDSER-SUBS,1.0,1347.8,1400.0
PR210244,PAIDSER-MILEAGE,438.0,0.46,0.75
PR210244,PAIDSER-SUBS,1.0,105.61,175.0
PR210244,PAIDSER-HOTEL,1.0,127.0,0.0
PR210247,MAIN-TOLL,1.0,18.4,0.0
PR210247,MAIN-MILEAGE,615.0,0.46,0.0
PR210247,MAIN-SUBS,1.0,418.9,0.0
PR210247,MAIN-HOTEL,1.0,254.87,0.0
PR210232,WAR-TOLL,1.0,92.0,69.0
PR210232,WAR-MILEAGE,16.0,0.46,0.35
PR210232,WAR-OTH,1.0,17.32,12.99
PR210232,WAR-SUBS,1.0,195.36,146.52
PR210232,WAR-HOTEL,1.0,170.38,127.78
PR210232,WAR-FLIGHT,1.0,549.49,412.12
PR210232,WAR-CARHIRE,1.0,157.77,118.33
PR210198,WAR-FLIGHT,1.0,285.53,214.15
PR210198,WAR-CARHIRE,1.0,262.91,197.18
PR210198,WAR-TOLL,1.0,15.97,11.98
PR210198,WAR-OTH,1.0,137.32,102.99
PR210198,WAR-SUBS,1.0,382.07,286.55
PR210198,WAR-HOTEL,1.0,349.97,262.48
PR210248,PAIDSER-FLIGHT,1.0,582.69,582.69
PR210248,PAIDSER-TOLL,1.0,109.71,109.71
PR210248,PAIDSER-MILEAGE,209.0,0.46,0.75
PR210248,PAIDSER-OTH,1.0,57.45,57.45
PR210248,PAIDSER-SUBS,4.0,56.34,175.0
PR210248,PAIDSER-HOTEL,1.0,278.26,0.0
PR210057,PAIDSER-MILEAGE,306.0,0.46,0.75
PR210057,PAIDSER-SUBS,1.0,13.6,13.6
PR210249,PAIDSER-MILEAGE,485.0,0.46,0.75
PR210249,PAIDSER-SUBS,3.0,67.29,175.0
PR210249,PAIDSER-HOTEL,1.0,230.0,0.0
PR210192,WAR-MILEAGE,269.0,0.46,0.35
PR210192,WAR-SUBS,1.0,143.84,107.88
PR210192,WAR-HOTEL,1.0,160.5,120.38
PR230001,PAIDSER-MILEAGE,116.0,0.36,0.75
PR230003,INST-MILEAGE,695.0,0.46,0.0
PR230003,INST-SUBS,1.0,146.2,0.0
PR230003,INST-HOTEL,1.0,272.4,0.0
PR230004,PAIDSER-MILEAGE,145.0,0.46,0.75
PR230004,PAIDSER-SUBS,1.0,11.2,11.2
PR210120,PAIDSER-ALLOW,1.0,75.5,175.0
PR210120,PAIDSER-HOTEL,1.0,107.52,0.0
PR200149,PAIDSER-MILEAGE,-357.0,0.46,0.75
PR200149,PAIDSER-SUBS,-1.0,36.2,0.0
PR200149,PAIDSER-MILEAGE,80.0,0.46,0.75
PR200149,PAIDSER-MILEAGE,277.0,0.46,0.0
PR200149,PAIDSER-SUBS,1.0,36.2,0.0
PR230006,PAIDSER-TOLL,1.0,34.85,0.0
PR230006,PAIDSER-MILEAGE,1726.0,0.46,0.0
PR230006,PAIDSER-HOTEL,1.0,431.1,0.0
PR230006,PAIDSER-SUBS,1.0,536.9,0.0
PR230008,INST-MILEAGE,517.0,0.46,0.0
PR230008,INST-OTH,1.0,8.65,0.0
PR230008,INST-ALLOW,1.0,213.82,0.0
PR230008,INST-HOTEL,1.0,193.26,0.0
PR230007,PAIDSER-MILEAGE,667.0,0.46,0.0
PR230007,PAIDSER-SUBS,1.0,131.32,0.0
PR230007,PAIDSER-HOTEL,1.0,161.1,0.0
PR230009,WAR-OTH,1.0,39.97,29.97
PR210157,WAR-SUBS,1.0,12.74,9.55
PR210047,PAIDSER-ALLOW,2.0,93.49,175.0
PR210047,PAIDSER-HOTEL,1.0,77.1,0.0
PR230011,INST-MILEAGE,689.0,0.46,0.0
PR230011,INST-SUBS,1.0,386.12,0.0
PR230011,INST-HOTEL,1.0,548.0,0.0
PR230013,PAIDSER-TOLL,1.0,4.68,4.68
PR230013,PAIDSER-MILEAGE,193.0,0.46,0.75
PR230013,PAIDSER-ALLOW,1.0,78.57,175.0
PR230013,PAIDSER-HOTEL,1.0,105.3,0.0
PR230017,MAIN-TOLL,1.0,35.65,0.0
PR230017,MAIN-MILEAGE,1310.0,0.46,0.0
PR230017,MAIN-SUBS,1.0,479.67,0.0
PR230017,MAIN-HOTEL,1.0,410.72,0.0
PR230018,PAIDSER-TOLL,1.0,14.58,14.58
PR230018,PAIDSER-OTH,1.0,0.52,0.52
PR230018,PAIDSER-MILEAGE,483.0,0.46,0.0
PR230018,PAIDSER-ALLOW,1.0,80.44,175.0
PR230018,PAIDSER-HOTEL,1.0,92.78,0.0
PR230019,TRN-MILEAGE,708.0,0.46,0.75
PR230019,TRN-OTH,1.0,22.8,22.8
PR230019,TRN-ALLOW,3.0,69.82,175.0
PR230019,TRN-HOTEL,1.0,263.18,0.0
PR230007,PAIDSER-MILEAGE,743.0,0.46,0.0
PR230007,PAIDSER-SUBS,1.0,160.72,0.0
PR230007,PAIDSER-HOTEL,1.0,91.0,0.0
PR190045,PAIDSER-FLIGHT,1.0,694.07,694.07
PR190045,PAIDSER-CARHIRE,1.0,253.01,253.01
PR190045,PAIDSER-TOLL,1.0,213.25,213.25
PR190045,PAIDSER-MILEAGE,145.0,0.46,0.75
PR190045,PAIDSER-OTH,1.0,68.98,68.98
PR190045,PAIDSER-ALLOW,5.0,92.18,175.0
PR190045,PAIDSER-HOTEL,1.0,568.47,0.0
PR230021,WAR-TOLL,1.0,15.96,11.97
PR230021,WAR-MILEAGE,795.0,0.46,0.35
PR230021,WAR-SUBS,1.0,237.33,177.99
PR230021,WAR-HOTEL,1.0,323.13,242.35
PR230023,PAIDSER-FLIGHT,1.0,1033.91,1033.91
PR230023,PAIDSER-CARHIRE,1.0,169.17,169.17
PR230023,PAIDSER-FREIGHT,1.0,80.0,80.0
PR230023,PAIDSER-TOLL,1.0,149.68,149.68
PR230023,PAIDSER-MILEAGE,106.0,0.46,0.75
PR230023,PAIDSER-OTH,1.0,85.46,85.46
PR230023,PAIDSER-SUBS,5.0,56.96,175.0
PR230023,PAIDSER-HOTEL,1.0,501.0,0.0
PR230024,INST-MILEAGE,797.0,0.46,0.0
PR230024,INST-SUBS,4.0,81.1,0.0
PR230024,INST-HOTEL,1.0,330.0,0.0
PR230025,INST-MILEAGE,767.0,0.46,0.0
PR230025,INST-SUBS,4.0,83.55,0.0
PR230025,INST-HOTEL,1.0,270.0,0.0
PR230026,INST-MILEAGE,962.0,0.46,0.0
PR230026,INST-HOTEL,1.0,356.0,0.0
PR230026,INST-SUBS,5.0,78.2,0.0
PR230027,INST-TOLL,1.0,1.5,0.0
PR230027,INST-MILEAGE,1347.0,0.46,0.0
PR230027,INST-SUBS,5.0,109.5,0.0
PR230027,INST-HOTEL,1.0,422.4,0.0
PR200113,PAIDSER-TOLL,1.0,44.0,44.0
PR200113,PAIDSER-MILEAGE,496.0,0.46,0.75
PR200113,PAIDSER-SUBS,2.0,103.95,175.0
PR200113,PAIDSER-HOTEL,1.0,304.0,0.0
PR230029,MAIN-TOLL,1.0,60.98,60.98
PR230029,MAIN-MILEAGE,335.0,0.46,0.75
PR230029,MAIN-ALLOW,4.0,68.79,175.0
PR230029,MAIN-HOTEL,1.0,387.98,0.0
PR230031,PAIDSER-FLIGHT,1.0,705.69,705.69
PR230031,PAIDSER-CARHIRE,1.0,548.36,548.36
PR230031,PAIDSER-TOLL,1.0,32.23,32.23
PR230031,PAIDSER-OTH,1.0,58.3,58.3
PR230031,PAIDSER-ALLOW,3.0,72.2,175.0
PR230031,PAIDSER-HOTEL,1.0,321.91,0.0
PR230032,INST-FLIGHT,1.0,262.0,0.0
PR230032,INST-FLIGHT,1.0,107.38,0.0
PR230032,INST-CARHIRE,1.0,119.63,0.0
PR230032,INST-TOLL,1.0,101.0,0.0
PR230032,INST-MILEAGE,22.0,0.46,0.0
PR230032,INST-OTH,1.0,8.91,0.0
PR230032,INST-SUBS,5.0,55.04,0.0
PR230034,INST-MILEAGE,806.0,0.46,0.0
PR230034,INST-SUBS,5.0,90.95,0.0
PR230034,INST-HOTEL,1.0,356.0,0.0
PR210057,PAIDSER-MILEAGE,302.0,0.46,0.75
PR210057,PAIDSER-SUBS,1.0,18.8,18.8
PR230035,TRN-TOLL,1.0,6.0,0.0
PR230035,TRN-SUBS,3.0,90.2,0.0
PR230035,TRN-HOTEL,1.0,220.0,0.0
PR230036,INST-FLIGHT,1.0,1054.1,0.0
PR230036,INST-CARHIRE,1.0,321.19,0.0
PR230036,INST-TOLL,1.0,37.0,0.0
PR230036,INST-ALLOW,4.0,66.8,0.0
PR230036,INST-HOTEL,1.0,419.85,0.0
PR230036,INST-FLIGHT,1.0,80.0,0.0
PR230036,INST-TOLL,1.0,22.0,0.0
PR230036,INST-OTH,1.0,184.08,0.0
PR230036,INST-OTH,1.0,6.58,0.0
PR230036,INST-ALLOW,5.0,67.68,0.0
PR230036,INST-HOTEL,1.0,336.65,0.0
PR230029,MAIN-MILEAGE,48.0,0.46,0.75
PR230029,MAIN-OTH,1.0,19.54,0.0
PR230029,MAIN-HOTEL,1.0,180.09,0.0
PR230029,MAIN-ALLOW,2.0,89.93,175.0
PR210157,WAR-MILEAGE,290.0,0.46,0.35
PR210157,WAR-OTH,1.0,19.54,14.65
PR210157,WAR-SUBS,1.0,11.5,8.63
PR230007,PAIDSER-MILEAGE,57.0,0.46,0.0
PR230007,PAIDSER-SUBS,2.0,60.27,0.0
PR230025,INST-MILEAGE,744.0,0.46,0.0
PR230025,INST-SUBS,3.0,77.75,0.0
PR230025,INST-HOTEL,1.0,357.3,0.0
PR230033,WAR-FLIGHT,1.0,557.49,418.12
PR230033,WAR-FREIGHT,1.0,82.57,61.93
PR230033,WAR-CARHIRE,1.0,138.41,103.81
PR230033,WAR-TOLL,1.0,100.5,75.38
PR230033,WAR-MILEAGE,22.0,0.46,0.35
PR230033,WAR-OTH,1.0,7.86,5.9
PR230033,WAR-SUBS,5.0,55.31,41.48
PR210187,INST-FLIGHT,1.0,731.29,0.0
PR210187,INST-CARHIRE,1.0,161.32,0.0
PR210187,INST-TOLL,1.0,20.59,0.0
PR210187,INST-OTH,1.0,119.31,0.0
PR210187,INST-ALLOW,6.0,70.8,0.0
PR210187,INST-HOTEL,1.0,492.4,0.0
PR230038,PAIDSER-MILEAGE,515.0,0.46,0.75
PR230038,PAIDSER-OTH,1.0,8.47,8.47
PR230038,PAIDSER-HOTEL,1.0,66.8,0.0
PR230038,PAIDSER-ALLOW,1.0,124.53,175.0
PR200113,PAIDSER-MILEAGE,603.0,0.46,0.75
PR200113,PAIDSER-OTH,1.0,20.25,20.27
PR200113,PAIDSER-SUBS,1.0,235.6,175.0
PR200113,PAIDSER-HOTEL,1.0,133.5,0.0
PR230039,WAR-MILEAGE,322.0,0.46,0.0
PR230039,WAR-SUBS,1.0,31.59,0.0
PR230040,PAIDSER-FLIGHT,1.0,442.17,442.17
PR230040,PAIDSER-CARHIRE,1.0,130.52,130.52
PR230040,PAIDSER-OTH,1.0,114.14,114.14
PR230040,PAIDSER-ALLOW,4.0,61.68,175.0
PR230040,PAIDSER-HOTEL,1.0,515.12,0.0
PR210178,PAIDSER-FLIGHT,-1.0,932.36,0.0
PR210178,PAIDSER-OTH,-1.0,93.11,0.0
PR210178,PAIDSER-ALLOW,-2.0,71.48,0.0
PR210178,PAIDSER-HOTEL,-1.0,148.27,0.0
PR230041,PAIDSER-FLIGHT,1.0,932.36,932.36
PR230041,PAIDSER-OTH,1.0,93.11,93.11
PR230041,PAIDSER-ALLOW,2.0,71.48,175.0
PR230041,PAIDSER-HOTEL,1.0,148.27,0.0
PR230042,PAIDSER-MILEAGE,644.0,0.46,0.75
PR230042,PAIDSER-SUBS,1.0,84.94,90.0
PR210192,WAR-MILEAGE,305.0,0.46,0.35
PR230007,PAIDSER-MILEAGE,674.0,0.46,0.0
PR230007,PAIDSER-OTH,1.0,75.99,0.0
PR230007,PAIDSER-SUBS,2.0,89.92,0.0
PR230007,PAIDSER-HOTEL,1.0,139.0,0.0
PR190082,PAIDSER-OTH,1.0,4.22,0.0
PR190082,PAIDSER-ALLOW,1.0,5.15,0.0
PR190082,PAIDSER-MILEAGE,336.0,0.46,0.75
PR190082,PAIDSER-SUBS,1.0,33.6,40.0
PR190082,PAIDSER-MILEAGE,311.0,0.46,0.75
PR190082,PAIDSER-SUBS,1.0,28.0,40.0
PR190082,PAIDSER-MILEAGE,344.0,0.46,0.0
PR190082,PAIDSER-SUBS,1.0,33.4,0.0
PR230043,WAR-MILEAGE,435.0,0.46,0.35
PR230043,WAR-SUBS,1.0,20.93,15.7
